race,age,education,marital_status,work_class,occupation,hours_per_week,gender,native_country,fnlwgt,capital_gain,capital_loss,income,agegroup,continent
Amer-Indian-Eskimo,27,Bachelors,Divorced,Private,Other-service,46,Male,Mexico,266041,809,1259,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,35,Some-college,Married-civ-spouse,Private,Prof-specialty,42,Male,Outlying-US(Guam-USVI-etc),260544,3753,1170,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,34,Some-college,Never-married,Private,Other-service,54,Male,United-States,32202,464,6762,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,42,Bachelors,Never-married,Local-gov,Machine-op-inspct,29,Male,Outlying-US(Guam-USVI-etc),223744,7403,8153,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,48,HS-grad,Married-civ-spouse,Private,Other-service,47,Male,Mexico,202109,9310,2543,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,24,Some-college,Married-civ-spouse,Private,Handlers-cleaners,35,Female,Canada,236975,9894,3781,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,23,11th,Married-civ-spouse,Private,Handlers-cleaners,44,Female,United-States,33290,8761,7394,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,29,Masters,Married-civ-spouse,Without-pay,Craft-repair,29,Male,United-States,185991,3020,9948,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,57,HS-grad,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,34,Male,Outlying-US(Guam-USVI-etc),492986,6729,3329,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,22,11th,Never-married,Private,Prof-specialty,51,Male,Outlying-US(Guam-USVI-etc),125314,3817,620,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,45,HS-grad,Never-married,Private,Craft-repair,42,Male,United-States,106845,5409,8051,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,64,Some-college,Married-civ-spouse,State-gov,Tech-support,37,Female,United-States,476785,2923,2606,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,32,Some-college,Divorced,Private,Tech-support,50,Male,United-States,121466,8426,5602,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,68,HS-grad,Never-married,Private,Handlers-cleaners,21,Female,Mexico,111972,414,3657,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,46,11th,Married-civ-spouse,Private,Prof-specialty,27,Female,Outlying-US(Guam-USVI-etc),268442,4673,3890,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,52,Some-college,Married-civ-spouse,Private,Exec-managerial,36,Female,Outlying-US(Guam-USVI-etc),117142,8402,7621,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,51,Assoc-voc,Never-married,Private,Handlers-cleaners,59,Female,Outlying-US(Guam-USVI-etc),263966,5479,5046,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,24,HS-grad,Never-married,Private,Prof-specialty,47,Male,Mexico,148647,598,1204,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,70,Bachelors,Married-civ-spouse,Local-gov,Machine-op-inspct,49,Female,Outlying-US(Guam-USVI-etc),421790,9204,5305,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,62,11th,Never-married,Private,Prof-specialty,47,Female,Mexico,28188,8110,7621,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,51,Some-college,Separated,Private,Tech-support,43,Female,Canada,394717,5310,2952,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,22,HS-grad,Married-civ-spouse,Private,Sales,35,Male,Outlying-US(Guam-USVI-etc),446693,8916,4690,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,62,HS-grad,Separated,Local-gov,Other-service,25,Female,Canada,147943,2215,2572,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,41,11th,Never-married,Private,Exec-managerial,33,Male,United-States,52901,5235,8424,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,19,11th,Never-married,Private,Machine-op-inspct,31,Male,Canada,304121,2954,9928,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,33,11th,Married-civ-spouse,Private,Exec-managerial,48,Female,Canada,431195,2990,3601,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,26,Assoc-acdm,Never-married,Private,Machine-op-inspct,58,Male,Canada,217974,6555,2607,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,26,HS-grad,Separated,Private,Exec-managerial,39,Male,Mexico,48214,1872,2434,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,42,Some-college,Never-married,Without-pay,Handlers-cleaners,48,Male,United-States,108635,7975,9786,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,36,HS-grad,Never-married,Self-emp-not-inc,Prof-specialty,55,Male,Outlying-US(Guam-USVI-etc),155202,6530,7195,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,42,Some-college,Never-married,Private,Prof-specialty,20,Male,Canada,77322,5513,2859,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,37,11th,Never-married,Private,Handlers-cleaners,35,Male,Mexico,174084,1060,856,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,21,11th,Never-married,Local-gov,Prof-specialty,57,Male,Outlying-US(Guam-USVI-etc),407307,2205,4368,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,54,HS-grad,Married-civ-spouse,Private,Exec-managerial,35,Male,United-States,197745,9549,9352,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,21,Some-college,Never-married,Private,Machine-op-inspct,24,Male,Canada,369636,4805,8815,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,38,11th,Married-civ-spouse,State-gov,Prof-specialty,55,Female,Mexico,448343,9086,5595,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,64,Bachelors,Never-married,Private,Craft-repair,51,Female,United-States,265402,531,643,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,23,HS-grad,Married-civ-spouse,Private,Tech-support,60,Male,Canada,393408,7153,6348,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,52,HS-grad,Married-civ-spouse,State-gov,Handlers-cleaners,38,Male,Mexico,303673,7914,8632,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,69,11th,Married-civ-spouse,Private,Prof-specialty,37,Female,Outlying-US(Guam-USVI-etc),433547,3868,7472,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,46,Some-college,Never-married,Private,Tech-support,38,Female,Canada,87313,1254,2137,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,62,HS-grad,Married-civ-spouse,Private,Tech-support,45,Female,United-States,235934,4233,7307,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,18,HS-grad,Never-married,Private,Prof-specialty,56,Male,Outlying-US(Guam-USVI-etc),434008,5608,149,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,67,HS-grad,Never-married,Private,Machine-op-inspct,49,Female,United-States,447230,5673,450,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,56,Some-college,Married-civ-spouse,Private,Other-service,30,Male,Outlying-US(Guam-USVI-etc),393310,3066,556,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,39,11th,Never-married,Private,Handlers-cleaners,25,Male,Outlying-US(Guam-USVI-etc),102053,3673,4843,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,25,Bachelors,Never-married,Private,Machine-op-inspct,23,Female,Outlying-US(Guam-USVI-etc),21956,1587,7156,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,68,Bachelors,Never-married,Self-emp-not-inc,Handlers-cleaners,42,Male,Canada,499658,9830,9775,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,22,Masters,Married-civ-spouse,Private,Other-service,23,Female,Outlying-US(Guam-USVI-etc),427693,6328,1282,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,62,HS-grad,Widowed,Private,Craft-repair,20,Male,Outlying-US(Guam-USVI-etc),474686,552,4946,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,33,HS-grad,Married-civ-spouse,Private,Exec-managerial,34,Male,Mexico,185677,7859,7366,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,60,Some-college,Married-civ-spouse,Self-emp-not-inc,Craft-repair,33,Female,Canada,79194,1287,1256,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,30,11th,Married-civ-spouse,State-gov,Craft-repair,21,Female,United-States,118769,24,8983,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,36,Some-college,Married-civ-spouse,Private,Prof-specialty,30,Female,Outlying-US(Guam-USVI-etc),231018,4387,8540,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,52,Masters,Widowed,Self-emp-not-inc,Other-service,54,Female,Mexico,204122,8495,9478,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,23,Some-college,Widowed,Private,Other-service,28,Male,Canada,178784,7123,5395,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,54,Masters,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,38,Male,Outlying-US(Guam-USVI-etc),104387,5254,6628,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,57,Some-college,Never-married,Private,Machine-op-inspct,25,Female,Canada,445470,8095,9571,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,19,Some-college,Married-civ-spouse,Private,Prof-specialty,26,Male,Mexico,476664,8729,1100,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,52,HS-grad,Never-married,Private,Handlers-cleaners,47,Male,Mexico,58044,2221,4356,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,19,Bachelors,Divorced,Private,Prof-specialty,56,Male,Mexico,161037,1223,4939,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,58,Assoc-voc,Never-married,State-gov,Handlers-cleaners,52,Female,United-States,213522,4248,3850,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,45,Bachelors,Never-married,Private,Prof-specialty,50,Male,Outlying-US(Guam-USVI-etc),252184,3797,1092,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,29,HS-grad,Never-married,Private,Other-service,37,Male,United-States,106593,4474,5214,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,65,HS-grad,Widowed,Private,Tech-support,30,Male,Canada,273241,4683,6022,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,31,Masters,Married-civ-spouse,State-gov,Exec-managerial,22,Female,Mexico,83451,7835,8313,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,40,HS-grad,Separated,Private,Prof-specialty,37,Male,United-States,152245,1332,9931,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,49,Bachelors,Married-civ-spouse,Federal-gov,Handlers-cleaners,25,Male,Mexico,150081,3112,2060,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,55,Masters,Married-civ-spouse,Private,Handlers-cleaners,41,Female,United-States,278840,9022,6231,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,24,Bachelors,Married-civ-spouse,Private,Prof-specialty,45,Female,United-States,188871,712,8204,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,46,Bachelors,Widowed,Private,Prof-specialty,27,Male,Canada,338805,711,2967,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,54,Doctorate,Married-civ-spouse,Private,Craft-repair,35,Female,Canada,454951,9520,5006,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,31,Some-college,Divorced,State-gov,Prof-specialty,31,Female,Mexico,430059,9576,7882,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,59,Bachelors,Never-married,Private,Exec-managerial,59,Female,United-States,455737,8223,7694,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,62,Bachelors,Divorced,Private,Exec-managerial,28,Female,Canada,317869,194,7440,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,65,HS-grad,Married-civ-spouse,Private,Craft-repair,23,Male,United-States,144000,637,425,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,42,Some-college,Married-civ-spouse,Self-emp-not-inc,Tech-support,32,Male,Canada,261860,5149,8525,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,44,Bachelors,Married-civ-spouse,Federal-gov,Sales,33,Male,Canada,49551,1723,1945,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,44,HS-grad,Widowed,Private,Craft-repair,20,Male,United-States,442817,3062,3621,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,Some-college,Married-civ-spouse,Private,Exec-managerial,55,Female,Canada,418221,9582,618,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,54,Bachelors,Married-civ-spouse,Private,Sales,34,Female,Mexico,334125,2889,6003,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,24,Assoc-acdm,Married-civ-spouse,Local-gov,Tech-support,34,Female,United-States,88381,163,5345,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,67,Bachelors,Married-civ-spouse,Private,Prof-specialty,25,Female,United-States,424124,5527,6264,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,39,Some-college,Married-civ-spouse,Private,Tech-support,20,Male,Outlying-US(Guam-USVI-etc),386939,299,6582,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,30,HS-grad,Married-civ-spouse,Self-emp-not-inc,Sales,58,Male,Mexico,448039,5746,482,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,56,Some-college,Married-civ-spouse,Private,Sales,20,Male,Canada,398911,9257,9671,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,68,HS-grad,Married-civ-spouse,Self-emp-not-inc,Other-service,37,Male,Canada,88705,5031,5987,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,47,11th,Never-married,Private,Handlers-cleaners,57,Female,Outlying-US(Guam-USVI-etc),409197,3861,7760,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,68,HS-grad,Never-married,Private,Exec-managerial,38,Female,Canada,361277,8464,6040,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,25,HS-grad,Never-married,Private,Exec-managerial,39,Female,United-States,214355,325,4947,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,28,Some-college,Never-married,Private,Prof-specialty,34,Male,Mexico,412173,6020,2069,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,22,HS-grad,Never-married,Private,Craft-repair,29,Female,Mexico,313967,652,231,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,21,11th,Married-civ-spouse,Private,Prof-specialty,36,Female,United-States,241454,4536,5826,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,42,11th,Never-married,Never-worked,Exec-managerial,43,Male,United-States,100232,7756,8314,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,23,11th,Married-civ-spouse,Private,Sales,23,Female,Outlying-US(Guam-USVI-etc),347806,3336,765,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,42,Some-college,Married-civ-spouse,Never-worked,Exec-managerial,33,Female,United-States,73556,853,5591,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,27,11th,Married-civ-spouse,Private,Craft-repair,39,Female,Canada,148253,5211,5769,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,69,HS-grad,Never-married,Private,Prof-specialty,26,Male,Outlying-US(Guam-USVI-etc),133902,7392,4713,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,27,HS-grad,Widowed,Private,Sales,39,Female,United-States,341533,6865,9751,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,55,Some-college,Never-married,Private,Craft-repair,40,Female,United-States,257137,796,8066,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,40,Some-college,Married-civ-spouse,Private,Handlers-cleaners,27,Male,Canada,262665,183,7776,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,60,HS-grad,Never-married,Private,Prof-specialty,49,Male,Canada,380239,8466,7279,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,44,Some-college,Divorced,Local-gov,Handlers-cleaners,40,Male,United-States,371380,6253,3349,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,56,HS-grad,Never-married,Private,Other-service,40,Male,Outlying-US(Guam-USVI-etc),280100,6779,4803,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,64,Assoc-voc,Never-married,Private,Prof-specialty,55,Male,Canada,243024,6955,8904,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,58,Bachelors,Married-civ-spouse,Private,Exec-managerial,32,Female,Outlying-US(Guam-USVI-etc),273624,6963,9024,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,20,Masters,Married-civ-spouse,Federal-gov,Handlers-cleaners,52,Male,Canada,181367,3515,9155,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,31,Bachelors,Married-civ-spouse,Private,Other-service,59,Female,Outlying-US(Guam-USVI-etc),342578,3213,2905,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,34,HS-grad,Never-married,Private,Other-service,33,Male,United-States,353869,3512,8710,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,57,Doctorate,Widowed,Without-pay,Exec-managerial,28,Male,Canada,324471,3704,358,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,31,11th,Divorced,Private,Handlers-cleaners,28,Female,Outlying-US(Guam-USVI-etc),426717,6255,5680,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,65,Some-college,Never-married,Private,Exec-managerial,35,Female,United-States,182618,7391,3949,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,21,Doctorate,Married-civ-spouse,Local-gov,Tech-support,29,Male,Canada,433158,5485,7643,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,53,Some-college,Married-civ-spouse,Private,Prof-specialty,46,Male,United-States,431349,3838,1707,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,59,HS-grad,Divorced,State-gov,Exec-managerial,56,Female,Outlying-US(Guam-USVI-etc),151258,6029,620,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,23,Bachelors,Married-civ-spouse,Private,Exec-managerial,58,Male,Outlying-US(Guam-USVI-etc),291127,1811,9588,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,33,Assoc-voc,Widowed,Private,Sales,57,Female,Canada,379753,9569,8087,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,65,Bachelors,Divorced,Private,Other-service,33,Male,Mexico,481849,651,9413,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,38,11th,Never-married,Private,Other-service,54,Male,Mexico,435541,9125,5913,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,22,HS-grad,Married-civ-spouse,Private,Other-service,29,Male,United-States,142183,4223,9492,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,63,Some-college,Married-civ-spouse,Private,Exec-managerial,30,Female,Outlying-US(Guam-USVI-etc),268517,4819,3447,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,66,Some-college,Married-civ-spouse,Local-gov,Sales,23,Male,Mexico,285855,6616,4595,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,27,Some-college,Widowed,Private,Prof-specialty,43,Female,Canada,483951,9319,3292,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,54,Bachelors,Never-married,Local-gov,Prof-specialty,25,Male,Mexico,333240,3499,5158,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,48,Bachelors,Never-married,Private,Exec-managerial,57,Female,United-States,474983,4654,3210,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,51,Some-college,Never-married,Local-gov,Prof-specialty,39,Male,Mexico,341696,446,5131,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,53,11th,Married-civ-spouse,Private,Handlers-cleaners,27,Female,Canada,241401,7729,8458,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,49,Masters,Married-civ-spouse,Self-emp-not-inc,Craft-repair,24,Male,Outlying-US(Guam-USVI-etc),196990,316,5687,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,64,HS-grad,Married-civ-spouse,State-gov,Handlers-cleaners,54,Female,Outlying-US(Guam-USVI-etc),81876,8242,4682,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,44,Bachelors,Married-civ-spouse,Self-emp-not-inc,Other-service,20,Female,Mexico,17716,5104,951,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,55,HS-grad,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,58,Female,Mexico,152494,1721,5258,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,41,Masters,Married-civ-spouse,Private,Other-service,28,Female,Outlying-US(Guam-USVI-etc),218527,7965,5273,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,45,HS-grad,Never-married,Private,Tech-support,40,Male,United-States,211766,5650,7434,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,60,HS-grad,Married-civ-spouse,Federal-gov,Machine-op-inspct,24,Female,Mexico,467178,1951,1567,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,22,Bachelors,Divorced,Private,Sales,41,Male,Mexico,18228,1258,8790,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,51,Some-college,Widowed,Private,Sales,28,Female,Mexico,155856,5614,3573,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,61,Bachelors,Married-civ-spouse,Private,Other-service,40,Female,Mexico,20602,5039,6030,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,68,Doctorate,Separated,Private,Sales,30,Female,Canada,25344,81,7136,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,70,HS-grad,Never-married,Private,Craft-repair,50,Female,Mexico,178878,9855,9131,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,50,HS-grad,Never-married,Private,Exec-managerial,41,Female,Outlying-US(Guam-USVI-etc),458980,4667,5474,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,25,Bachelors,Married-civ-spouse,Private,Machine-op-inspct,47,Male,United-States,495655,8031,3348,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,52,Some-college,Divorced,Private,Exec-managerial,29,Male,United-States,216352,9603,4363,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,43,Doctorate,Married-civ-spouse,Private,Craft-repair,51,Male,Mexico,93398,8721,4969,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,26,11th,Married-civ-spouse,Private,Prof-specialty,25,Female,United-States,223476,2455,219,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,40,HS-grad,Divorced,Never-worked,Other-service,56,Female,Mexico,240448,4200,8612,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,43,Some-college,Never-married,Local-gov,Craft-repair,42,Female,Canada,116127,8645,9069,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,43,HS-grad,Separated,Federal-gov,Tech-support,57,Male,Outlying-US(Guam-USVI-etc),490895,4690,6058,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,20,Doctorate,Married-civ-spouse,Private,Exec-managerial,59,Male,Outlying-US(Guam-USVI-etc),85307,8454,2829,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,31,Some-college,Never-married,Private,Sales,56,Male,Outlying-US(Guam-USVI-etc),252911,3117,7504,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,70,HS-grad,Widowed,Private,Handlers-cleaners,50,Female,Mexico,460273,2716,129,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,60,11th,Married-civ-spouse,Private,Craft-repair,40,Female,Outlying-US(Guam-USVI-etc),168251,5739,6378,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,20,11th,Never-married,Private,Craft-repair,40,Male,Canada,272841,4797,559,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,36,Bachelors,Married-civ-spouse,Local-gov,Exec-managerial,43,Male,Mexico,207061,979,6195,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,63,Bachelors,Divorced,Private,Handlers-cleaners,38,Female,Mexico,199424,1137,1868,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,18,HS-grad,Married-civ-spouse,Self-emp-not-inc,Other-service,56,Male,Mexico,330968,47,4180,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,37,Assoc-voc,Never-married,Local-gov,Other-service,38,Male,Mexico,351452,8854,8656,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,35,Some-college,Never-married,Private,Sales,23,Female,Mexico,175536,557,6259,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,67,Doctorate,Married-civ-spouse,Private,Machine-op-inspct,37,Male,Mexico,124800,9805,4664,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,24,11th,Separated,Private,Machine-op-inspct,21,Female,Outlying-US(Guam-USVI-etc),18453,2956,8202,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,52,Masters,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,58,Female,Canada,275254,5872,3928,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,41,Masters,Married-civ-spouse,Self-emp-not-inc,Other-service,38,Male,Canada,60142,2941,4639,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,22,Bachelors,Married-civ-spouse,Federal-gov,Exec-managerial,33,Male,Outlying-US(Guam-USVI-etc),22939,8780,1996,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,19,HS-grad,Never-married,Private,Machine-op-inspct,43,Male,United-States,453662,9786,9580,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,47,Some-college,Never-married,Private,Sales,60,Male,United-States,173459,9406,207,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,29,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,38,Male,Outlying-US(Guam-USVI-etc),456843,605,3616,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,20,Some-college,Married-civ-spouse,Self-emp-not-inc,Craft-repair,25,Female,Outlying-US(Guam-USVI-etc),115227,7994,9797,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,33,Bachelors,Never-married,Self-emp-not-inc,Other-service,48,Female,United-States,326584,4341,3371,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,44,Bachelors,Never-married,Federal-gov,Other-service,54,Female,Outlying-US(Guam-USVI-etc),455599,7682,75,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,34,HS-grad,Widowed,Private,Other-service,34,Female,Canada,161540,3148,9841,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,58,Some-college,Never-married,Self-emp-not-inc,Other-service,33,Female,Outlying-US(Guam-USVI-etc),256913,4529,6166,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,58,Some-college,Married-civ-spouse,Private,Sales,24,Female,United-States,160004,7123,3135,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,62,Some-college,Never-married,Private,Sales,21,Female,Mexico,166324,191,780,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,34,Masters,Never-married,Private,Handlers-cleaners,25,Male,Canada,296283,1225,3805,<=50K,Adults,NorthAmerica
